fold,best_epoch,last_epoch,best_ckpt,last_ckpt,n,log2MAE,log10MAE,RSE,PCC,KCC,mae,rmse,mse,r2,rse,pearson,spearman,kendall,selection_score
1,20,36,fold1_best.pt,fold1_last.pt,20209,1.4441378973969585,0.4347288249915974,0.5193813608040351,0.6999455546841808,0.49504342080500285,1.4441378973969585,1.9062308864000101,3.6337161922653682,0.4806186391959649,0.5193813608040351,0.6999455546841808,0.6721795218360656,0.49504342080500285,0.76853028271181
2,36,52,fold2_best.pt,fold2_last.pt,21404,1.4518556403979268,0.43705209713371457,0.5285571118537153,0.702626918369413,0.4868624839144839,1.4518556403979268,1.894854537031612,3.590473716509285,0.47144288814628466,0.5285571118537153,0.702626918369413,0.6646686364803247,0.4868624839144839,0.7909233499677453
3,38,54,fold3_best.pt,fold3_last.pt,20250,1.4463531050923557,0.4353956689545376,0.5290119610632461,0.7003320546037588,0.4938016400122837,1.4463531050923557,1.9306961647354055,3.727587680524004,0.4709880389367539,0.5290119610632461,0.7003320546037588,0.6716112341524028,0.4938016400122837,0.7812313715395593
4,16,32,fold4_best.pt,fold4_last.pt,20129,1.4827563771322103,0.44635414577884974,0.5589951106413756,0.675955298481319,0.47241723150716913,1.4827563771322103,1.9368842582624664,3.751520629904945,0.44100488935862436,0.5589951106413756,0.675955298481319,0.6478679590934315,0.47241723150716913,0.8933789577850981
5,18,34,fold5_best.pt,fold5_last.pt,20300,1.534646372188652,0.4619745907656944,0.5634902171064988,0.6765306558131418,0.4711899437031255,1.534646372188652,2.016384362780844,4.065805898467111,0.4365097828935012,0.5634902171064988,0.6765306558131418,0.6453964637966081,0.4711899437031255,0.9504159897788835
