fold,best_epoch,last_epoch,best_ckpt,last_ckpt,n,log2MAE,log10MAE,RSE,PCC,KCC,mae,rmse,mse,r2,rse,pearson,spearman,kendall,selection_score
1,32,48,fold1_best.pt,fold1_last.pt,20209,1.4933106811755936,0.44953130787926576,0.5441141008921004,0.6867134007185999,0.47685200613315454,1.4933106811755936,1.9510900430017168,3.806752355900441,0.45588589910789956,0.5441141008921004,0.6867134007185999,0.6525034362493063,0.47685200613315454,0.8738593752159396
2,18,34,fold2_best.pt,fold2_last.pt,21404,1.4532893672647509,0.43748369192621794,0.5238288823486721,0.7007518793143966,0.4872409699343292,1.4532893672647509,1.8863602480378419,3.5583549853773886,0.4761711176513279,0.5238288823486721,0.7007518793143966,0.6672806952861168,0.4872409699343292,0.7891254003646972
3,22,38,fold3_best.pt,fold3_last.pt,20250,1.477202183787671,0.4446821669804262,0.544091562084278,0.6858904825806694,0.47517936173502157,1.477202183787671,1.9580202701156901,3.83384337818392,0.455908437915722,0.544091562084278,0.6858904825806694,0.6485186787111695,0.47517936173502157,0.8602239015562583
4,30,46,fold4_best.pt,fold4_last.pt,20129,1.378414149314265,0.41494400539124354,0.48839155787610516,0.7259711823007514,0.5120418554586526,1.378414149314265,1.8104383435405154,3.2776869957617247,0.5116084421238949,0.48839155787610516,0.7259711823007514,0.6921546503778622,0.5120418554586526,0.6287926694309662
5,34,50,fold5_best.pt,fold5_last.pt,20300,1.5425716165715104,0.46436032704790225,0.5707157461428682,0.6838715291282067,0.4746991278152237,1.5425716165715104,2.029271042158765,4.117940962544121,0.42928425385713176,0.5707157461428682,0.6838715291282067,0.6494275982541196,0.4746991278152237,0.9547167057709482
