fold,best_epoch,last_epoch,best_ckpt,last_ckpt,n,log2MAE,log10MAE,RSE,PCC,KCC,mae,rmse,mse,r2,rse,pearson,spearman,kendall,selection_score
1,24,40,fold1_best.pt,fold1_last.pt,20209,1.8703673669475576,0.5630366803622752,0.8455522436887558,0.4974790581923822,0.3242199207032031,1.8703673669475576,2.4322182635214014,5.91568568140706,0.1544477563112442,0.8455522436887558,0.4974790581923822,0.46259314130537615,0.3242199207032031,1.8942206317407282
2,28,44,fold2_best.pt,fold2_last.pt,21404,1.8405593090261028,0.554063560815428,0.865152278929102,0.5249500740336717,0.35109899679075485,1.8405593090261028,2.424243242126285,5.876955296994962,0.13484772107089804,0.865152278929102,0.5249500740336717,0.49601740776743614,0.35109899679075485,1.829662517130778
3,30,46,fold3_best.pt,fold3_last.pt,20250,1.7541749661088808,0.5280592824416207,0.747031763972988,0.5809146146398173,0.3919380505695807,1.7541749661088808,2.2943027322531995,5.263825027224495,0.252968236027012,0.747031763972988,0.5809146146398173,0.5507280502694077,0.3919380505695807,1.5283540648724707
4,18,34,fold4_best.pt,fold4_last.pt,20129,1.7949320465486185,0.5403283861896715,0.8045826924262585,0.5420400533185963,0.359255443848717,1.7949320465486185,2.3237264849234496,5.3997047767346915,0.19541730757374154,0.8045826924262585,0.5420400533185963,0.5099016723763348,0.359255443848717,1.6982192418075637
5,28,44,fold5_best.pt,fold5_last.pt,20300,1.7392340853783765,0.523561629180101,0.7338618788078615,0.579159894421712,0.3929647635631507,1.7392340853783765,2.3011095494935034,5.295105158770194,0.26613812119213853,0.7338618788078615,0.579159894421712,0.5484091298499771,0.3929647635631507,1.5009713062013756
