fold,best_epoch,last_epoch,best_ckpt,last_ckpt,n,log2MAE,log10MAE,RSE,PCC,KCC,mae,rmse,mse,r2,rse,pearson,spearman,kendall,selection_score
1,22,38,fold1_best.pt,fold1_last.pt,20209,1.428825045978881,0.4301191973956103,0.5139882213844867,0.7015404214442759,0.49908388271058096,1.428825045978881,1.896308123513564,3.595984499303534,0.48601177861551326,0.5139882213844867,0.7015404214442759,0.6785796702840206,0.49908388271058096,0.7421889632085106
2,44,60,fold2_best.pt,fold2_last.pt,21404,1.43429076821164,0.4317645437356382,0.529978030341347,0.7050654421884492,0.4924897247147563,1.43429076821164,1.8973997934432993,3.600125976158675,0.47002196965865295,0.529978030341347,0.7050654421884492,0.6687936647666041,0.4924897247147563,0.7667136316497813
3,24,40,fold3_best.pt,fold3_last.pt,20250,1.4687886263010939,0.44214943380672317,0.5416113995430133,0.6886986606839017,0.48136600089248593,1.4687886263010939,1.9535524970443048,3.8163673587080384,0.4583886004569867,0.5416113995430133,0.6886986606839017,0.6573245469679632,0.48136600089248593,0.8403353642677193
4,36,52,fold4_best.pt,fold4_last.pt,20129,1.382827264775537,0.4162724855194149,0.49157503234519473,0.7273823338615263,0.5161270489127373,1.382827264775537,1.8163292343963133,3.2990518877226975,0.5084249676548053,0.49157503234519473,0.7273823338615263,0.6978009222828414,0.5161270489127373,0.6308929143464682
5,48,64,fold5_best.pt,fold5_last.pt,20300,1.4255329634547425,0.4291281818076434,0.4951321865659767,0.7263046917820986,0.5171560337296182,1.4255329634547425,1.89012579910576,3.5725755364451883,0.5048678134340233,0.4951321865659767,0.7263046917820986,0.6974987830106462,0.5171560337296182,0.6772044245090023
